,text,tag
161,私はそんなにネタ詳しくないので、これ以上純粋度を下げない為にももう調べない様にします。|因みにスカトロについて調べようとしたところでした。,0.0
162,動いた割には世の中悪くなってます政治・経済は安保法案は国会前830へ行きましたがあのエネルギーは野党の力よりは市民のエネルギーありました!シールズ誕生が政党にあったとしても立憲、共産、れいわが当選したら世の中変わるのかはすでに疑問です,0.0
163,朝勃ちを寝てるメス男子の唇にあてがいてえ,0.0
164,不衛生で感染症防止の面からも問題あるから、立ち退きの補償をちゃんとやった上で、バラックを取り壊し、移住を求めたんだろ。||市役所は旧社会党と日共労組の巣窟。|内ゲバするなよ。,1.0
165,国民から『受信料』という名の税金をむしり取りながら、反日報道や媚中共・媚韓な報道を続け、その局員のほとんどが年収1700万円を貰いながら、『我々は赤字です』なんて馬鹿な事をのたまう放送局は要らんまぁ、せめてスクランブル化による放送受信の選択をさせて欲しいものです,1.0
166,お上がこんな感じだと、メンタルの防衛反応として、冷笑主義と刹那主義、快楽主義がますます増えるだろうなと思います。|東京都民はお上からdvされてるようなものですからね。|ハラッサーが二重基準を用いて被害者を混乱させ、被害者の判断力を奪うというのはよくある話です。,0.0
167,快楽堕ちむい本ほしい!,0.0
168,神聖な学び舎で愛すべき生徒達に回されまくっちゃう慧音トイレ…猛暑日の教室で暑いけどチルノちゃんが「この便女のお口あたいのーっおらっ飲めっ」ってねちっこく何度も冷たいお精子注いでくるから熱中症予防完璧交尾…陥没乳首をミスリグのおまんこを大ちゃんにお尻をルーミアに嬲ら文字数,2.0
169,いやしいオリンピック翼賛鉄道のjr東日本や東京メトロは幸か不幸か乗りたいような車両が既に無いので積極的に乗りたい気分にはならないで済みそうですが、とは言え東京暮らしでは乗らないわけにもいかず今後一生乗るたびに腹が立ちそうで全くかないません。,0.0
170,小田急の刺傷事件、|女性に恨みだの無職で生活保護受けるぐらい生活困窮だの、ただ単に自分で自分を甘やかして生きてきたクズじゃん。|全部人のせいにして生きてきて他人に怖い思いさせて、反省も更生も無理だからもう人生終わらせてやった方がいい。,1.0
171,同和問題(≒被差別部落問題)は本当に根が深いしコレたんは関わらないで欲しい。あと、コメント欄で「同和利権」とか適当な事言ってる人は本当に辞めてほしいわ|,0.0
172,私はシッポさんのハーネス絵すごい好きなので構わずフォボってますが確かにr18とはいかなくても全年齢向けかと言われると難しいですよね(^◇^;)||緊縛なんかもそうですが露出ないのにエロいって言うのも多いですし(汗),0.0
173,3週間ぶりtv地上波見たが、えっ、コロナやってんだ?8時くらいからやってんのかね?なんかあったのか、五輪なんか朝から深夜までやってたみたいだけど、これくらい五輪期間中もコロナやっとけば今の感染爆発も少しは防げたのでわ?無能自民党政権と同じレベルのマスゴミは感染爆増の共犯だね。,1.0
174,ロスケやチャンコロ北朝鮮では言論の自由が無い可哀想な人民達️政権批判しただけで逮捕され注射打たれて病気になって釈放️日本国の周辺には危険がいっぱいある️先日も正当に漁をしていても拿捕されてお金払って釈放された事案️憲法9条が有るばっかりで攻撃出来ない悪法️,1.0
175,「ーひっ…あ…んっ…」容赦なくご主人様はあたしを責め、焦らし、陵辱する。恥ずかしくて恥ずかしくてたまらないのに、ご主人様の指は尚もあたしをもて遊ぶ。,0.0
176,ナンパ師やってる時点で、非モテから出発してるのは間違いない。そしてそんな簡単に人間は変われない。,0.0
177,普段言えないこと話そう★シックスナインすき?短期でも長期でも大人の関係出来る人いるかなぁ?,0.0
178,わー!読んで頂き有り難う御座います!|あのエッチな試用会拝見したらたまらず…後日電気ビリビリブジーで二穴責めイイんだってね?って言われながらごりごりお尻も突かれてレビューさせられる獄さんがいるに違いないです。でもまずあの後モブにエロ下着エチ決められちゃうと思われます…あーあー…,0.0
179,あー!|むかつくむかつくむかつくむかつく!,0.0
180,?|民間の事じゃないの?|従軍慰安婦の朝鮮系日本人女衒が跋扈してたのと同じでしょ,0.0
181,丸呑みバキュームフェラbest|伊東ちなみ佐山愛初音みのり初川みなみ神咲詩織|,2.0
182,@の後がすごいんよ|片方は@二穴同時挿入好き、もう片方は@放尿好き、、|泣きそう。。,0.0
183,実際は中抜き是認して年金とかもがんがん国外に流して…みたいなんしてキックバックとっとる上級国民も悪いに決まってるんだよな。|まあこのゴミ国家は早晩デクくんが望んでたみたいに中共日本自治区なって男はチベットウイグル同様に断種、女は性奴隷なるから大丈夫だよ。,1.0
184,近親相姦とかありえないからやめて,0.0
185,女キャラばっかだから男キャラ作ってハーレムすっかーって考えがないから作ると大体苦労人枠の常識人で主婦やってそうだなって感じのキャラ作ってる気がする,0.0
186,身をよじらせてイキまくる巨乳美女は性感マッサージでツボを刺激され...エロ活エロ活,0.0
187,名前通りの法則を考えると、うちのストリッパー機織時雨は機織茶臼と時雨茶臼(どちらも騎乗位を表す四十八手)から名づけた訳だから、そろそろ騎乗位をして頂かないといけない。,0.0
188,猫にとってhideルールカsgt48/唐草居茶臼主義太郎は下僕です|,0.0
189,モデルナワクチンを打ちデカチンとなったデカマラ…|みるみるうちに二の腕が勃起し肩幅が怒張していくー|「これがワイの究極艦全体巨根アームや」|デカマラの巨根腕がコンクリートを穿つー|周囲のフォロワーが恐れをなして尻を差し出すのであった…||デカマラ伝ー序ー第1章モデルナ完,0.0
190,陰惨って表現が合ってるかは分からないけど、陵辱とか無理矢理がいいなぁって思う(・`ω・´),0.0
191,今回のオェンのほっっっほそい腰にスタンディングオベーションしたし腰の割には結構しっかりした肩幅で雄ってわかるあのアンバランスさにマスターベーションした///,0.0
192,お互いが満足しない男の独りよがりなセックスはセックスとは言わん!節子、それオナホや!,0.0
193,ほーらやっぱりシナチョンは卑怯で姑息で陰険陰湿なゴミクソだった,1.0
194,いつぶりって感じでパチンコ行ったけどうるさすぎ、そらジジババつんぼなるわ,0.0
195,"コールセンター勤務を経験している人なら分かると思うけど、これ『理不尽なクレーマー』相手にこちらの正論を通そうとする対応方法。|ただ、この場合理不尽な事をしているのはコールセンター側。|支援金支給者を""不正受給者""と決めつけて、理不尽な対応をしろと現場に押し付けてるのだろう。",0.0
196,分かりにくいな?!|偏向報道やめてもろて、、、!,0.0
