text,tag
図書館でこっそり彼氏とえちえちしてた筈が手マンで喘ぎ声を我慢出来ず絶頂大量潮吹き!||他の男子生徒にバレてしまい彼らのチ●ポをしゃぶりながら彼氏に生ハ●されイキまくり連続ぶっかけ顔射&中●しs●x!,2.0
これで旭日旗ならもう韓国人はホールケーキの切り分け出来ないね。すぐファビョるから,1.0
女性の乙πが魅力的に感じるのはなぜ?||それはですね。頭の構造ですね知らんけど||サルがけつが赤いほど好きになるみたいな感じで人間は乙πなんでしょうね。||いや、話変わってるかなんで魅力的に感じるか。教えろ!,0.0
特に天津なんかアバドンを「匿名でしかイキがれない烏合の衆」的な感じで表現してたがこんなの麻薬の売人が麻薬中毒者を見て「薬に溺れたキ○ガイどもが」って言ってるのと変わらない気がする。,1.0
"やはり闇カジノ違法賭博での無期限出場停止では→オリンピック|バドミントン日本“惨敗""の原因は|バドミントン|nhk|東京オリンピック・パラリンピック|nhkニュース",0.0
陰茎だろ,0.0
読み進めるほど労組が|タカリとイチャモンと利権を求めるクソ組織だとよく分かりました。|日本社会の癌組織ですわ。,1.0
海で色気振りまいてアピールしていた女とキャンピングカーの中でハメた。フェラさせると竿舐め玉舐めアナル舐めの至れり尽くせり。後ろ向かせて有無を言わせずバックから挿入。「ぁあん気持ちいい入ってくる瞬間大好きなの奥まで来て突いてぁんっ最高っ突いてもっと突いてっ」,0.0
フェミニストは政治的には勿論、左派やリベラルですね。反原発、反安保法案、五輪中止等の反政権デモに参加したり呼び掛けツイしてますし。約10年前の東京都条令の天下の愚策、非実在青少年問題の時にはオタクやプロクリエイターは左派も保守も共通して表現規制に反対しましたけど、,1.0
ザーメン////中に、、だしてくださいぃぃ(体から力が抜けて、快楽を甘受していて)私の奴隷おちんぽ穴、たくさんよごしてくださいぃぃ,1.0
日本は皇国だ!神の国だ!それを貴様ヘイトスピーチするとは許さん!ヘイトスピーチは魂の殺人なんだぞ!バトオペ2はやってたけどあまりのチンパンと暴言厨の多さと課金有利のヘイトゲームなので辞めた…,1.0
一方、共産主義国家は自国民|を殺□する。|中共・北鮮ではいまだ進行中|である。||ソ連:2000万人|中国:6500万人|ベトナム:100万人|北朝鮮:200万人|カンボジア:200万人|東欧:100万人,1.0
排外主義者はクソ野郎だと思うが、排外主義者の主張を「すべて理解できない、抹殺すべき!」と主張する別の排外主義者にはなりたくない,0.0
土人は岩場で猿みたいに叫んでいればいい,1.0
この記者は火病起こしているようだ。,1.0
この虎、北鮮が頭で韓国がお尻かよ。|文在寅の発想を忖度しているな。(笑)||金正恩が高笑いしているだろう。,1.0
その通りです!|反日左翼勢力は死ぬまで休業してもらいたい。もちろん無給で!,1.0
金銭目的でやってない方にとっては失礼極まりないですね|一方で援交目的、援デリ業者が多数いるのも事実|普通にセフレ募集してるって方が、話進んでくとホ別〇円だったらいいよ?とか言う始末|金銭授受するなら店で行った方が余程安全なのになぜこんな事になるのかな|そういうのは撲滅してほしいですね,0.0
脳筋老害オヤジが文化芸術に理解がなくてやらかすのと似たような印象を受けるんだよなー,1.0
学パロ堀川くん||男「堀川、巨乳派?微乳派?」|堀「んー、そういうのあんまり興味ないかな」|女「男子サイテー!堀川くんを見習って」||男「本音は?」|堀「女の子の胸ってだけで価値あるから、大きさとかあんま関係なくない?」|男「一番サイテーなのはコイツなのに、納得いかねー…」,0.0
元全学連?今じゃ爺いの同窓会か?,1.0
特別なやり方で愛されたい。|浣腸、ディルド、ローソク、飲尿、輪姦、フィスト…。|痛みのある愛に全身で応えたい。|(供物の悦楽),0.0
海外メディア向けに悪意に満ち満ちたニュースを発信しているのは日本のマスコミでしょう。|それを向こうのマスコミが取り上げて、さらに日本向けに報道、反日マスコミのマッチポンプでしょうね,0.0
「宣言の効果は期待できないが出口戦略が急務」|出口戦略といっても、例によってワクチン一本足打法。||そもそも入り口を潜ってないのに出口があるのか?|バカウヨ菌感染症は不治の風土病‍️||,1.0
玉川の出先の愛人の数も減らして。|あと、出演回数も,1.0
早乙女扇、金貰えばコスプレはするけど、女物のパンツの締め付けは男物より大っ嫌いなので大枚はたいていただかないと履かないし、その場合ミニスカの下、ノーパンなどになる…♪,0.0
突然発表@youtubeより|生活保護不正受給者は強制送還と資産没収ですな。奴らって言う良い生活してるよね,1.0
泡姫様やって欲しいってリア垢のストーリーで言ってたらやってくれて呆然と立ち尽くしました,0.0
チビデブ短小包茎の上に息子にまでコソコソ隠してるの情けね||息子も中高生ぐらいになれば、コソコソ隠してる父親見て「あぁコイツ小さいんだろうな」ってなるんだろうな,1.0
クンニリングスはテクニックが云々とかじゃなくて好きな子のおまんこが美味しいから舐めてるんだよ?,0.0
早稲田大学の学生を中心とするサークル「スーパーフリー」に参加していた女子大生が集団で暴行されていた事件について、「集団レイプする人は、まだ元気があるからいい。まだ正常に近いんじゃないか」と発言。(太田誠一2003年6月26日、九州私立幼稚園研修会の討論会),1.0
土人は平熱高いそうだが、おめえらそうだよな。検索いじったろ,1.0
これ、どう扱うのが正解なのか笑笑|・桜井よしこは韓国国情院の犬|・日本会議は勝共連合の手先|・岸信介から続く安倍と統一教会の関係||となるとネトウヨってもんは、そもそも原理研究会と勝共連合で構成されているただの反共カルト宗教信者ってことで間違いなさそうだね笑|,1.0
自民党としては↓差別主義者なんでしょ?|w|結局、国政政党全てとメディアはグルなんですよ。,1.0
そういうオシャレごっこも良いけれど、|もっと現実見て自分の肥やしになること頑張りなよー||馬鹿の美容狂いとかダッチワイフと同義だょっ(≧∇≦*)キャハハキャハハ,1.0
負の性欲は月見茶臼やぞ,0.0
おやすみなさい!|〇子の勢い強すぎて顔射,0.0
集団ストーカーにはストーカーする為に税金が使われてる事。|※例えば一人の被害者が飲食店に入れば、加害者は飲食店に入り領収書を持って帰る,0.0
誰のおなら絵を書こうかな?|いや、アナルセックス絵も羞恥プレイ絵もいいね。,0.0
右翼、エセ左派、エセリベラル派の悪党どもによる集団ストーカー犯罪の目的は、≪正義、道徳、倫理の破壊≫にあります。実際、正義を重んじる人々がアメリカ、日本などで激減ーこれが右翼独裁が延々と続く最大の原因の一つになっています。|,1.0
